,shopid,userid
17240,17335851,0
17241,162561288,0
17242,173172327,0
17243,187007109,0
17244,175176267,0
17245,196666077,0
17246,201331625,0
17247,203741722,0
17248,131693466,0
17249,201516050,0
17250,160397968,0
17251,7764909,0
17252,173326126,0
17253,207447510,0
17254,111331970,0
17255,55049983,0
17256,163543081,0
17257,100029057,0
17258,163347498,0
17259,162836914,0
17260,90496400,0
17261,201239700,0
17262,174077941,0
17263,160404217,0
17264,196677891,0
17265,212045096,0
17266,110769741,0
17267,209043063,0
17268,173455363,0
17269,155108224,0
17270,162304324,0
17271,2892770,0
17272,163148607,0
17273,183683370,0
17274,13172049,0
17275,209325255,0
17276,99862571,0
17277,162553200,0
17278,1350076,0
17279,187026141,0
17280,33524104,0
17281,158569416,0
17282,182855813,0
17283,43589306,0
17284,130113135,0
17285,145975456,0
17286,14115192,0
17287,96973170,0
17288,199249930,0
17289,162557039,0
17290,195529858,0
17291,191522960,0
17292,201811325,0
17293,187425504,0
17294,98402082,0
17295,48841693,0
17296,203736474,0
17297,184074618,0
17298,90413395,0
17299,173794266,0
17300,145277082,0
17301,162549911,0
17302,37273588,0
17303,201534092,0
17304,160362097,0
17305,5649019,0
17306,51725313,0
17307,88683541,0
17308,39224304,0
17309,209200693,0
17310,163541174,0
17311,203411317,0
17312,203240683,0
17313,182926,0
17314,199313743,0
17315,181057428,0
17316,203075777,0
17317,189530229,0
17318,205848440,0
17319,199259902,0
17320,163112090,0
17321,186842249,0
17322,35854780,0
17323,186804413,0
17324,190792815,0
17325,153682913,0
17326,18378421,0
17327,186786778,0
17328,191425071,0
17329,193456700,0
17330,163343699,0
17331,208821449,0
17332,134968914,0
17333,16006503,0
17334,156652830,0
17335,161520681,0
17336,211445199,0
17337,161227371,0
17338,203233571,0
17339,191400528,0
17340,161519595,0
17341,170373226,0
17342,201324505,0
17343,133335792,0
17344,180429520,0
17345,203660170,0
17346,182862908,0
17347,155955071,0
17348,205866612,0
17349,163102010,0
17350,110870561,0
17351,173793579,0
17352,182860455,0
17353,211969546,0
17354,162569825,0
17355,121169701,0
17356,154420255,0
17357,22357754,0
17358,210223488,0
17359,203413651,0
17360,205871614,0
17361,130858614,0
17362,182263276,0
17363,201600270,0
17364,160583541,0
17365,202917852,0
17366,161183239,0
17367,183462259,0
17368,173217732,0
17369,182262588,0
17370,203588034,0
17371,203725716,0
17372,26519477,0
17373,203571675,0
17374,5609059,0
17375,111079558,0
17376,129736632,0
17377,186720902,0
17378,35654573,0
17379,746199,0
17380,190974025,0
17381,78367275,0
17382,160403641,0
17383,173318711,0
17384,173210536,0
17385,203134435,0
17386,156653790,0
17387,191432219,0
17388,140737095,0
17389,203554635,0
17390,191051509,0
17391,62211802,0
17392,205799371,0
17393,9143532,0
17394,175429485,0
17395,169583954,0
17396,203646031,0
17397,182892939,0
17398,202846160,0
17399,162300489,0
17400,75762037,0
17401,173790395,0
17402,186679162,0
17403,113386843,0
17404,193421084,0
17405,208781785,0
17406,199328385,0
17407,146971508,0
17408,149811482,0
17409,208812214,0
17410,203101527,0
17411,162288127,0
17412,133352457,0
17413,187171242,0
17414,102386167,0
17415,202925041,0
17416,173702640,0
17417,173695817,0
17418,21757241,0
17419,191539614,0
17420,146058635,0
17421,173456741,0
17422,8366918,0
17423,173471788,0
17424,42303483,0
17425,173457866,0
17426,18268481,0
17427,116630030,0
17428,203658082,0
17429,102385985,0
17430,182266033,0
17431,208811624,0
17432,173400402,0
17433,160406171,0
17434,173195493,0
17435,119262019,0
17436,115508990,0
17437,160364377,0
17438,208780112,0
17439,110601159,0
17440,162518955,0
17441,211581843,0
17442,10155,0
17443,201322039,0
17444,109544012,0
17445,191831202,0
17446,173821370,0
17447,163117913,0
17448,98544801,0
17449,193419427,0
17450,27538208,0
17451,201529769,0
17452,165965408,0
17453,173471064,0
17454,182261508,0
17455,201605763,0
17456,104565067,0
17457,203659398,0
17458,195854002,0
17459,162552282,0
17460,99608256,0
17461,4355915,0
17462,133213846,0
17463,129925324,0
17464,191589789,0
17465,162845089,0
17466,20502097,0
17467,209046060,0
17468,1115079,0
17469,193459984,0
17470,208955041,0
17471,191739463,0
17472,163148237,0
17473,163091783,0
17474,199317134,0
17475,127200833,0
17476,199338775,0
17477,180386660,0
17478,76649620,0
17479,30317870,0
17480,178883643,0
17481,182870607,0
17482,176118721,0
17483,173551754,0
17484,187637959,0
17485,191286770,0
17486,182853102,0
17487,201521973,0
17488,173211454,0
17489,167066445,0
17490,12713,0
17491,145016953,0
17492,163524775,0
17493,153675490,0
17494,71896759,0
17495,48969280,0
17496,203575441,0
17497,76750353,0
17498,163651398,0
17499,163105628,0
17500,173469494,0
17501,88668911,0
17502,16763244,0
17503,149829190,0
17504,149783110,0
17505,203596041,0
17506,161168584,0
17507,138934315,0
17508,177264935,0
17509,115169286,0
17510,170390409,0
17511,49766909,0
17512,162373711,0
17513,173462919,0
17514,25802117,0
17515,173696848,0
17516,209080116,0
17517,162845448,0
17518,199255796,0
17519,173786796,0
17520,172366589,0
17521,203588170,0
17522,208692119,0
17523,203250309,0
17524,205831767,0
17525,193454769,0
17526,201521601,0
17527,123786347,0
17528,4658480,0
17529,203666037,0
17530,75623960,0
17531,173473292,0
17532,195853996,0
17533,159537990,0
17534,202955110,0
17535,78561576,0
17536,174302207,0
17537,157685540,0
17538,163318836,0
17539,191427932,0
17540,16377551,0
17541,203091088,0
17542,73212244,0
17543,173698060,0
17544,508313,0
17545,160392360,0
17546,7767831,0
17547,182303386,0
17548,119310965,0
17549,173248710,0
17550,190990706,0
17551,196327190,0
17552,158068911,0
17553,97371327,0
17554,173314371,0
17555,187011183,0
17556,112715353,0
17557,203444290,0
17558,186622331,0
17559,168743167,0
17560,173315522,0
17561,173553377,0
17562,190958609,0
17563,203647336,0
17564,720651,0
17565,173173055,0
17566,203595849,0
17567,173318465,0
17568,161171850,0
17569,203588723,0
17570,128299620,0
17571,162520984,0
17572,195860316,0
17573,203572166,0
17574,163090545,0
17575,201486146,0
17576,163100087,0
17577,209079960,0
17578,162304669,0
17579,191837158,0
17580,90350598,0
17581,77564713,0
17582,88634465,0
17583,86371875,0
17584,158066512,0
17585,201600821,0
17586,114866093,0
17587,208750208,0
17588,132832482,0
17589,51973413,0
17590,27416923,0
17591,144926789,0
17592,170797965,0
17593,182892685,0
17594,173476415,0
17595,162288430,0
17596,191126530,0
17597,202946928,0
17598,208850956,0
17599,195846790,0
17600,205676293,0
17601,168826152,0
17602,191596225,0
17603,203804105,0
17604,203717962,0
17605,156991954,0
17606,160290040,0
17607,178465897,0
17608,191167365,0
17609,186790276,0
17610,156479521,0
17611,199383978,0
17612,1007013,0
17613,156796353,0
17614,119589985,0
17615,163330147,0
17616,45339649,0
17617,191403980,0
17618,195870462,0
17619,193417619,0
17620,208689621,0
17621,83411597,0
17622,173320098,0
17623,194924047,0
17624,201237676,0
17625,198848816,0
17626,29562478,0
17627,162554676,0
17628,162568190,0
17629,133122078,0
17630,203608129,0
17631,151133727,0
17632,153711585,0
17633,198897466,0
17634,203659231,0
17635,205884371,0
17636,117731782,0
17637,147115161,0
17638,198847478,0
17639,173817685,0
17640,183936318,0
17641,165760599,0
17642,191590567,0
17643,159798457,0
17644,11323894,0
17645,1340138,0
17646,95122605,0
17647,110870578,0
17648,161171701,0
17649,173323917,0
17650,211104964,0
17651,163495559,0
17652,186733374,0
17653,160397513,0
17654,70628768,0
17655,203297231,0
17656,237534,0
17657,187015704,0
17658,135875261,0
17659,184610148,0
17660,182359180,0
17661,104192542,0
17662,64190355,0
17663,173553620,0
17664,201296081,0
17665,201562808,0
17666,156183295,0
17667,182852697,0
17668,199845235,0
17669,182267049,0
17670,157604450,0
17671,1109238,0
17672,155111444,0
17673,211976629,0
17674,3110359,0
17675,192711071,0
17676,183074,0
17677,173471121,0
17678,47115,0
17679,88057051,0
17680,160389197,0
17681,173815593,0
17682,203963733,0
17683,120540240,0
17684,173555860,0
17685,161970923,0
17686,191738793,0
17687,173788609,0
17688,178791270,0
17689,77519089,0
17690,208817284,0
17691,202978167,0
17692,74557017,0
17693,191856720,0
17694,95442584,0
17695,191956974,0
17696,209199079,0
17697,143153497,0
17698,2907675,0
17699,173492574,0
17700,163113862,0
17701,191971695,0
17702,140119532,0
17703,195823182,0
17704,199082485,0
17705,203534432,0
17706,1548241,0
17707,155107328,0
17708,191167217,0
17709,201532424,0
17710,163338566,0
17711,203660834,0
17712,203166432,0
17713,155289033,0
17714,147144268,0
17715,203589701,0
17716,173487817,0
17717,164768676,0
17718,199027699,0
17719,139581502,0
17720,3894972,0
17721,39835658,0
17722,155110569,0
17723,65919032,0
17724,191971184,0
17725,129749685,0
17726,162558015,0
17727,195851626,0
17728,2901547,0
17729,121595227,0
17730,173489388,0
17731,171989409,0
17732,203547949,0
17733,186743914,0
17734,191048966,0
17735,92752049,0
17736,184931207,0
17737,163096078,0
17738,163511879,0
17739,1274125,0
17740,173490894,0
17741,191047406,0
17742,149448660,0
17743,162586694,0
17744,43897181,0
17745,191977907,0
17746,201523460,0
17747,73667468,0
17748,173487942,0
17749,173823347,0
17750,157605063,0
17751,163301207,0
17752,203744998,0
17753,163341235,0
17754,115363562,0
17755,163501837,0
17756,132810842,0
17757,147856847,0
17758,199372367,0
17759,190974860,0
17760,38176570,0
17761,190963360,0
17762,86628761,0
17763,173487371,0
17764,95090493,0
17765,173302867,0
17766,190968325,0
17767,121002027,0
17768,162338678,0
17769,191875136,0
17770,203570118,0
17771,163091757,0
17772,208717887,0
17773,199314713,0
17774,173471299,0
17775,66551308,0
17776,160367914,0
17777,174072306,0
17778,186774281,0
17779,2735969,0
17780,202064499,0
17781,203605964,0
17782,208714412,0
17783,19130939,0
17784,192957545,0
17785,162185042,0
17786,139359353,0
17787,131372,0
17788,163748645,0
17789,173314860,0
17790,173325460,0
17791,122432050,0
17792,173697435,0
17793,132811505,0
17794,163835306,0
17795,51003560,0
17796,86463488,0
17797,149736011,0
17798,154846571,0
17799,208685713,0
17800,162532197,0
17801,202815812,0
17802,84603482,0
17803,5514171,0
17804,195001718,0
17805,130113870,0
17806,207633668,0
17807,209157646,0
17808,146820190,0
17809,134968600,0
17810,173318153,0
17811,190958485,0
17812,133341500,0
17813,156291703,0
17814,131697987,0
17815,10763290,0
17816,205838139,0
17817,86564492,0
17818,9530275,0
17819,186989409,0
17820,50235900,0
17821,203551805,0
17822,163099127,0
17823,198839360,0
17824,173471335,0
17825,170195063,0
17826,173792267,0
17827,186998601,0
17828,201522748,0
17829,98740626,0
17830,67992814,0
17831,173699422,0
17832,201574241,0
17833,2776404,0
17834,163126435,0
17835,209483832,0
17836,142422108,0
17837,39151341,0
17838,11341276,0
17839,203084799,0
17840,91400898,0
17841,208857075,0
17842,193422858,0
17843,156191919,0
17844,123828694,0
17845,43859773,0
17846,202952366,0
17847,104367875,0
17848,16678431,0
17849,208792305,0
17850,198416348,0
17851,104643920,0
17852,186774888,0
17853,181870385,0
17854,201792392,0
17855,201241968,0
17856,163099439,0
17857,173552358,0
17858,161215146,0
17859,173485372,0
17860,190786475,0
17861,187105627,0
17862,152860292,0
17863,163146692,0
17864,196662499,0
17865,17900571,0
17866,173790225,0
17867,162846350,0
17868,201603448,0
17869,163112836,0
17870,85617267,0
17871,4795038,0
17872,4686066,0
17873,195860461,0
17874,193410580,0
17875,3664065,0
17876,174071488,0
17877,76674153,0
17878,187540351,0
17879,162193184,0
17880,203503975,0
17881,193379439,0
17882,203664913,0
17883,145236082,0
17884,191594483,0
17885,17696,0
17886,173471310,0
17887,191813528,0
17888,209150535,0
17889,87847480,0
17890,195797683,0
17891,133290853,0
17892,202094100,0
17893,175651971,0
17894,199258162,0
17895,1277540,0
17896,163342418,0
17897,193423599,0
17898,202992107,0
17899,14021173,0
17900,190975939,0
17901,191430718,0
17902,162186992,0
17903,42578,0
17904,154585230,0
17905,190949997,0
17906,207951253,0
17907,147855136,0
17908,173489355,0
17909,191279753,0
17910,32473673,0
17911,95570264,0
17912,184629886,0
17913,153532496,0
17914,1889215,0
17915,189564076,0
17916,156737309,0
17917,173454172,0
17918,203568935,0
17919,203607454,0
17920,199277879,0
17921,212001262,0
17922,162837793,0
17923,201560424,0
17924,199013496,0
17925,182871813,0
17926,191805979,0
17927,165750004,0
17928,190966663,0
17929,160300708,0
17930,199369736,0
17931,173826271,0
17932,175752894,0
17933,14174611,0
17934,173698183,0
17935,145253812,0
17936,76667991,0
17937,203548792,0
17938,158417758,0
17939,145978139,0
17940,173794187,0
17941,191448271,0
17942,162025565,0
17943,202976392,0
17944,189004893,0
17945,182889362,0
17946,16519340,0
17947,203304046,0
17948,201605384,0
17949,97215254,0
17950,163108985,0
17951,158329427,0
17952,209492329,0
17953,208801207,0
17954,208677661,0
17955,206504119,0
17956,152030152,0
17957,866481,0
17958,160315808,0
17959,199268877,0
17960,162563619,0
17961,162587080,0
17962,120831397,0
17963,186998909,0
17964,131699241,0
17965,129113626,0
17966,173492153,0
17967,6533052,0
17968,203078554,0
17969,163121354,0
17970,66534345,0
17971,167364559,0
17972,166628611,0
17973,55502217,0
17974,162583983,0
17975,16631090,0
17976,155153893,0
17977,75213616,0
17978,187020861,0
17979,201560819,0
17980,175779480,0
17981,173320827,0
17982,63459619,0
17983,194906838,0
17984,208750577,0
17985,203305177,0
17986,186743704,0
17987,161665674,0
17988,88209860,0
17989,134419869,0
17990,37185467,0
17991,173322382,0
17992,182895876,0
17993,156890403,0
17994,191982526,0
17995,117065199,0
17996,201318932,0
17997,199250472,0
17998,178139404,0
17999,191410288,0
18000,136244915,0
18001,77268456,0
18002,182865991,0
18003,96953202,0
18004,173694622,0
18005,157604725,0
18006,149801080,0
18007,173556201,0
18008,163493156,0
18009,173462312,0
18010,203569595,0
18011,5955580,0
18012,190951320,0
18013,163293666,0
18014,4429941,0
18015,149789744,0
18016,187150017,0
18017,173472137,0
18018,148009418,0
18019,178175855,0
18020,201557500,0
18021,208801433,0
18022,190675783,0
18023,199012443,0
18024,173148746,0
18025,190959689,0
18026,203401166,0
18027,173822907,0
18028,133339673,0
18029,190972289,0
18030,156189911,0
18031,133455495,0
18032,1039969,0
18033,833820,0
18034,203752799,0
18035,12828222,0
18036,168626077,0
18037,201574187,0
18038,110603188,0
18039,190674620,0
18040,173303389,0
18041,69033818,0
18042,162265321,0
18043,153678908,0
18044,144974568,0
18045,193422724,0
18046,168084517,0
18047,199317306,0
18048,158669160,0
18049,202959785,0
18050,115716589,0
18051,161972640,0
18052,162274982,0
18053,168842798,0
18054,201326574,0
18055,209453800,0
18056,39157872,0
18057,199928165,0
18058,11509993,0
18059,209191499,0
18060,187122894,0
18061,195791314,0
18062,7409977,0
18063,201290404,0
18064,162539284,0
18065,161166123,0
18066,163492174,0
18067,187147834,0
18068,187022073,0
18069,208613678,0
18070,110566739,0
18071,190956396,0
18072,199328652,0
18073,147997211,0
18074,93298215,0
18075,209186358,0
18076,97298092,0
18077,12293612,0
18078,199048551,0
18079,162302571,0
18080,203724260,0
18081,173487032,0
18082,203568564,0
18083,162546606,0
18084,33896,0
18085,173249173,0
18086,920716,0
